StudentID,SchoolCode,ClassRank,ClassSize,ClassRank1012,GPA_CumulativeAcademic,GPA_CumulativeTotal,GPA_CumulativeAcademic1012,GPA_CumulativeAcademicNonWeighted,GPA_CumulativeTotalNonWeighted,GPA_CumulativeAcademic1012NonWeighted,GradePointsCumulative,GPA_UC_Preliminary,GPA_CSU_Preliminary,GPA_CumulativeCitizenship,GPA_GradeReportingCitizenship,CreditsAttempted,CreditsCompleted,GPA_GradeReportingAcademic,GPA_GradeReportingTotal,GPA_GradeReportingAcademicNonWeighted,GPA_GradeReportingTotalNonWeighted,GradeReportingClassRank,GradeReportingClassSize,GradeReportingCreditsAttempted,GradeReportingCreditsCompleted,AcademicYear,ExtractedAt
43352,16,154,225,1,3.1619,3.1619,0.0,3.1619,3.1619,0.0,26.56,0.0,0.0,0.0,0.0,51.0,51.0,3.0,3.0,3.0,3.0,155,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43414,16,120,225,1,3.5661,3.5661,0.0,3.5661,3.5661,0.0,39.94,0.0,0.0,0.0,0.0,57.0,56.0,2.5286,2.5286,2.5286,2.5286,187,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43631,16,100,225,1,3.7148,3.7148,0.0,3.7148,3.7148,0.0,40.12,0.0,0.0,0.0,0.0,54.0,54.0,3.8143,3.8143,3.8143,3.8143,79,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43757,16,103,225,1,3.6981,3.6981,0.0,3.6981,3.6981,0.0,39.94,0.0,0.0,0.0,0.0,54.0,54.0,3.7143,3.7143,3.7143,3.7143,89,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43770,16,22,225,1,3.9882,3.9882,0.0,3.9882,3.9882,0.0,40.68,0.0,0.0,0.0,0.0,60.0,60.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43804,16,37,225,1,3.9526,3.9526,0.0,3.9526,3.9526,0.0,45.06,0.0,0.0,0.0,0.0,57.0,57.0,3.9571,3.9571,3.9571,3.9571,31,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44272,16,135,225,1,3.4157,3.4157,0.0,3.4157,3.4157,0.0,34.84,0.0,0.0,0.0,0.0,61.0,61.0,3.6167,3.6167,3.6167,3.6167,100,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44538,16,86,225,1,3.7579,3.7579,0.0,3.7579,3.7579,0.0,42.84,0.0,0.0,0.0,0.0,59.0,59.0,3.7143,3.7143,3.7143,3.7143,89,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44539,16,174,225,1,2.8896,2.8896,0.0,2.8896,2.8896,0.0,27.74,0.0,0.0,0.0,0.0,57.0,57.0,2.7333,2.7333,2.7333,2.7333,172,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44602,16,73,225,1,3.8208,3.8208,0.0,3.8208,3.8208,0.0,36.68,0.0,0.0,0.0,0.0,57.0,57.0,3.7833,3.7833,3.7833,3.7833,83,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44608,16,0,0,1,3.0033,3.0033,0.0,3.0033,3.0033,0.0,18.02,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
44617,16,158,225,1,3.1053,3.1053,0.0,3.1053,3.1053,0.0,35.4,0.0,0.0,0.0,0.0,57.0,57.0,3.3,3.3,3.3,3.3,140,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44619,16,0,0,1,3.7467,3.7467,0.0,3.7467,3.7467,0.0,22.48,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
44621,16,0,0,1,3.3833,3.3833,0.0,3.3833,3.3833,0.0,20.3,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
44643,16,0,0,1,2.7625,2.7625,0.0,2.7625,2.7625,0.0,13.26,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
45365,16,0,0,1,2.5935,2.5935,0.0,2.5935,2.5935,0.0,23.86,0.0,0.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
45440,16,208,225,1,1.9444,1.9444,0.0,1.9444,1.9444,0.0,17.5,0.0,0.0,0.0,0.0,57.0,52.0,2.3333,2.3333,2.3333,2.3333,191,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42683,16,205,225,1,2.1278,2.1278,0.0,2.1278,2.1278,0.0,22.98,0.0,0.0,0.0,0.0,60.0,59.0,1.3286,1.3286,1.3286,1.3286,213,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42730,16,71,225,1,3.8235,3.8235,0.0,3.8235,3.8235,0.0,39.0,0.0,0.0,0.0,0.0,61.0,61.0,3.8286,3.8286,3.8286,3.8286,72,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42734,16,47,225,1,3.9059,3.9059,0.0,3.9059,3.9059,0.0,39.84,0.0,0.0,0.0,0.0,59.0,59.0,3.9,3.9,3.9,3.9,55,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42772,16,16,225,1,3.9944,3.9944,0.0,3.9944,3.9944,0.0,43.14,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,31,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42778,16,106,225,1,3.6719,3.6719,0.0,3.6719,3.6719,0.0,41.86,0.0,0.0,0.0,0.0,57.0,57.0,3.3857,3.3857,3.3857,3.3857,132,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42795,16,147,225,1,3.313,3.313,0.0,3.313,3.313,0.0,35.78,0.0,0.0,0.0,0.0,60.0,60.0,3.5286,3.5286,3.5286,3.5286,113,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42843,16,146,225,1,3.3157,3.3157,0.0,3.3157,3.3157,0.0,33.82,0.0,0.0,0.0,0.0,57.0,57.0,3.6714,3.6714,3.6714,3.6714,94,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
42926,16,68,225,1,3.8451,3.8451,0.0,3.8451,3.8451,0.0,39.22,0.0,0.0,0.0,0.0,57.0,57.0,3.8714,3.8714,3.8714,3.8714,61,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43092,16,88,225,1,3.7554,3.7554,0.0,3.7554,3.7554,0.0,42.06,0.0,0.0,0.0,0.0,60.0,60.0,3.8571,3.8571,3.8571,3.8571,68,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43111,16,29,225,1,3.9684,3.9684,0.0,3.9684,3.9684,0.0,45.24,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43113,16,102,225,1,3.7093,3.7093,0.0,3.7093,3.7093,0.0,40.06,0.0,0.0,0.0,0.0,54.0,54.0,3.4286,3.4286,3.4286,3.4286,126,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43114,16,107,225,1,3.6487,3.6487,0.0,3.6487,3.6487,0.0,28.46,0.0,0.0,0.0,0.0,42.0,42.0,3.6167,3.6167,3.6167,3.6167,100,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43117,16,24,225,1,3.9833,3.9833,0.0,3.9833,3.9833,0.0,43.02,0.0,0.0,0.0,0.0,54.0,54.0,3.9571,3.9571,3.9571,3.9571,31,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43125,16,210,225,1,1.85,1.85,0.0,1.85,1.85,0.0,20.72,0.0,0.0,0.0,0.0,57.0,56.0,0.8,0.8,0.8,0.8,221,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43126,16,175,225,1,2.8843,2.8843,0.0,2.8843,2.8843,0.0,29.42,0.0,0.0,0.0,0.0,54.0,54.0,2.3167,2.3167,2.3167,2.3167,192,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43127,16,109,225,1,3.6456,3.6456,0.0,3.6456,3.6456,0.0,41.56,0.0,0.0,0.0,0.0,57.0,57.0,3.3286,3.3286,3.3286,3.3286,139,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43128,16,163,225,1,3.075,3.075,0.0,3.075,3.075,0.0,31.98,0.0,0.0,0.0,0.0,54.0,54.0,2.55,2.55,2.55,2.55,186,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43129,16,148,225,1,3.2714,3.2714,0.0,3.2714,3.2714,0.0,27.48,0.0,0.0,0.0,0.0,48.0,48.0,3.5,3.5,3.5,3.5,118,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43130,16,142,225,1,3.3593,3.3593,0.0,3.3593,3.3593,0.0,36.28,0.0,0.0,0.0,0.0,59.0,59.0,3.3857,3.3857,3.3857,3.3857,132,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43135,16,113,225,1,3.6167,3.6167,0.0,3.6167,3.6167,0.0,39.06,0.0,0.0,0.0,0.0,59.0,59.0,3.2286,3.2286,3.2286,3.2286,148,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43139,16,108,225,1,3.6474,3.6474,0.0,3.6474,3.6474,0.0,41.58,0.0,0.0,0.0,0.0,57.0,57.0,3.5714,3.5714,3.5714,3.5714,107,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43145,16,31,225,1,3.9614,3.9614,0.0,3.9614,3.9614,0.0,45.16,0.0,0.0,0.0,0.0,57.0,57.0,3.8714,3.8714,3.8714,3.8714,61,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43146,16,167,225,1,3.0105,3.0105,0.0,3.0105,3.0105,0.0,34.32,0.0,0.0,0.0,0.0,57.0,57.0,2.8143,2.8143,2.8143,2.8143,168,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43148,16,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
43152,16,117,225,1,3.5796,3.5796,0.0,3.5796,3.5796,0.0,38.66,0.0,0.0,0.0,0.0,59.0,59.0,2.9,2.9,2.9,2.9,161,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43154,16,83,225,1,3.7772,3.7772,0.0,3.7772,3.7772,0.0,43.06,0.0,0.0,0.0,0.0,57.0,57.0,3.7143,3.7143,3.7143,3.7143,89,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43163,16,76,225,1,3.8157,3.8157,0.0,3.8157,3.8157,0.0,38.92,0.0,0.0,0.0,0.0,59.0,59.0,3.9,3.9,3.9,3.9,55,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43167,16,95,225,1,3.7313,3.7313,0.0,3.7313,3.7313,0.0,35.82,0.0,0.0,0.0,0.0,53.0,53.0,3.5714,3.5714,3.5714,3.5714,107,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43171,16,65,225,1,3.8569,3.8569,0.0,3.8569,3.8569,0.0,39.34,0.0,0.0,0.0,0.0,60.0,60.0,3.8143,3.8143,3.8143,3.8143,79,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43180,16,119,225,1,3.5719,3.5719,0.0,3.5719,3.5719,0.0,40.72,0.0,0.0,0.0,0.0,57.0,57.0,3.5286,3.5286,3.5286,3.5286,113,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43186,16,1,225,1,4.0,4.0,0.0,4.0,4.0,0.0,43.2,0.0,0.0,0.0,0.0,60.0,60.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43232,16,160,225,1,3.1,3.1,0.0,3.1,3.1,0.0,33.48,0.0,0.0,0.0,0.0,60.0,60.0,3.3857,3.3857,3.3857,3.3857,132,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43234,16,62,225,1,3.8611,3.8611,0.0,3.8611,3.8611,0.0,41.7,0.0,0.0,0.0,0.0,63.0,63.0,3.8286,3.8286,3.8286,3.8286,72,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43279,16,26,225,1,3.9778,3.9778,0.0,3.9778,3.9778,0.0,42.96,0.0,0.0,0.0,0.0,60.0,60.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43286,16,1,225,1,4.0,4.0,0.0,4.0,4.0,0.0,45.6,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43305,16,18,225,1,3.9895,3.9895,0.0,3.9895,3.9895,0.0,45.48,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43313,16,84,225,1,3.775,3.775,0.0,3.775,3.775,0.0,36.24,0.0,0.0,0.0,0.0,59.0,59.0,3.95,3.95,3.95,3.95,43,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43344,16,184,225,1,2.7333,2.7333,0.0,2.7333,2.7333,0.0,27.88,0.0,0.0,0.0,0.0,61.0,61.0,2.8333,2.8333,2.8333,2.8333,166,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43455,16,78,225,1,3.8096,3.8096,0.0,3.8096,3.8096,0.0,39.62,0.0,0.0,0.0,0.0,57.0,57.0,3.8833,3.8833,3.8833,3.8833,60,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43470,16,164,225,1,3.0647,3.0647,0.0,3.0647,3.0647,0.0,31.26,0.0,0.0,0.0,0.0,57.0,57.0,3.0,3.0,3.0,3.0,155,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43493,16,203,225,1,2.2279,2.2279,0.0,2.2279,2.2279,0.0,19.16,0.0,0.0,0.0,0.0,59.0,50.0,2.0429,2.0429,2.0429,2.0429,200,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43524,16,204,225,1,2.222,2.222,0.0,2.222,2.222,0.0,18.22,0.0,0.0,0.0,0.0,59.0,51.0,2.6667,2.6667,2.6667,2.6667,177,225,4.0,4.0,2022-2023,2026-02-22T00:19:36.924366
43541,16,122,225,1,3.5509,3.5509,0.0,3.5509,3.5509,0.0,40.48,0.0,0.0,0.0,0.0,57.0,57.0,3.7857,3.7857,3.7857,3.7857,82,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43752,16,0,0,1,3.8435,3.8435,0.0,3.8435,3.8435,0.0,17.68,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
43793,16,111,225,1,3.6298,3.6298,0.0,3.6298,3.6298,0.0,41.38,0.0,0.0,0.0,0.0,57.0,57.0,3.6143,3.6143,3.6143,3.6143,104,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43877,16,48,225,1,3.9053,3.9053,0.0,3.9053,3.9053,0.0,44.52,0.0,0.0,0.0,0.0,57.0,57.0,4.0,4.0,4.0,4.0,1,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
43977,16,0,0,1,1.6,1.6,0.0,1.6,1.6,0.0,11.2,0.0,0.0,0.0,0.0,46.0,42.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
44185,16,50,225,1,3.8889,3.8889,0.0,3.8889,3.8889,0.0,42.0,0.0,0.0,0.0,0.0,59.0,59.0,3.9143,3.9143,3.9143,3.9143,45,225,7.0,7.0,2022-2023,2026-02-22T00:19:36.924366
44189,16,0,0,1,3.975,3.975,0.0,3.975,3.975,0.0,28.62,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2022-2023,2026-02-22T00:19:36.924366
