StudentID,SchoolCode,ClassRank,ClassSize,ClassRank1012,GPA_CumulativeAcademic,GPA_CumulativeTotal,GPA_CumulativeAcademic1012,GPA_CumulativeAcademicNonWeighted,GPA_CumulativeTotalNonWeighted,GPA_CumulativeAcademic1012NonWeighted,GradePointsCumulative,GPA_UC_Preliminary,GPA_CSU_Preliminary,GPA_CumulativeCitizenship,GPA_GradeReportingCitizenship,CreditsAttempted,CreditsCompleted,GPA_GradeReportingAcademic,GPA_GradeReportingTotal,GPA_GradeReportingAcademicNonWeighted,GPA_GradeReportingTotalNonWeighted,GradeReportingClassRank,GradeReportingClassSize,GradeReportingCreditsAttempted,GradeReportingCreditsCompleted,AcademicYear,ExtractedAt
44345,16,192,204,1,2.2872,2.2872,0.0,2.2872,2.2872,0.0,17.84,0.0,0.0,0.0,0.0,52.0,51.0,2.05,2.05,2.05,2.05,187,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44346,16,100,204,1,3.5826,3.5826,0.0,3.5826,3.5826,0.0,32.96,0.0,0.0,0.0,0.0,49.0,48.0,3.4714,3.4714,3.4714,3.4714,114,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44349,16,29,204,1,3.9636,3.9636,0.0,3.9636,3.9636,0.0,34.88,0.0,0.0,0.0,0.0,48.0,48.0,4.0,4.0,4.0,4.0,1,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44350,16,64,204,1,3.8348,3.8348,0.0,3.8348,3.8348,0.0,35.28,0.0,0.0,0.0,0.0,49.0,48.0,3.8143,3.8143,3.8143,3.8143,68,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44356,16,33,204,1,3.9511,3.9511,0.0,3.9511,3.9511,0.0,35.56,0.0,0.0,0.0,0.0,49.0,48.0,3.9,3.9,3.9,3.9,47,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44357,16,152,204,1,3.1262,3.1262,0.0,3.1262,3.1262,0.0,26.26,0.0,0.0,0.0,0.0,48.0,47.0,2.7333,2.7333,2.7333,2.7333,161,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44360,16,109,204,1,3.5214,3.5214,0.0,3.5214,3.5214,0.0,29.58,0.0,0.0,0.0,0.0,49.0,48.0,3.7833,3.7833,3.7833,3.7833,72,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44367,16,61,204,1,3.8395,3.8395,0.0,3.8395,3.8395,0.0,33.02,0.0,0.0,0.0,0.0,49.0,49.0,3.8714,3.8714,3.8714,3.8714,53,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44373,16,128,204,1,3.4217,3.4217,0.0,3.4217,3.4217,0.0,31.48,0.0,0.0,0.0,0.0,49.0,48.0,2.6571,2.6571,2.6571,2.6571,165,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44374,16,97,204,1,3.593,3.593,0.0,3.593,3.593,0.0,30.9,0.0,0.0,0.0,0.0,49.0,48.0,3.0429,3.0429,3.0429,3.0429,143,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44379,16,188,204,1,2.5886,2.5886,0.0,2.5886,2.5886,0.0,22.78,0.0,0.0,0.0,0.0,49.0,47.0,1.9571,1.9571,1.9571,1.9571,190,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44384,16,34,204,1,3.9489,3.9489,0.0,3.9489,3.9489,0.0,35.54,0.0,0.0,0.0,0.0,49.0,49.0,3.6833,3.6833,3.6833,3.6833,90,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44390,16,0,0,1,3.9917,3.9917,0.0,3.9917,3.9917,0.0,28.74,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-2026,2026-02-22T00:23:44.934264
44391,16,45,204,1,3.9167,3.9167,0.0,3.9167,3.9167,0.0,32.9,0.0,0.0,0.0,0.0,49.0,47.0,3.9,3.9,3.9,3.9,47,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44392,16,145,204,1,3.2103,3.2103,0.0,3.2103,3.2103,0.0,25.04,0.0,0.0,0.0,0.0,49.0,48.0,3.1,3.1,3.1,3.1,138,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44394,16,49,204,1,3.8972,3.8972,0.0,3.8972,3.8972,0.0,28.06,0.0,0.0,0.0,0.0,42.0,41.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-2026,2026-02-22T00:23:44.934264
44397,16,10,204,1,3.9935,3.9935,0.0,3.9935,3.9935,0.0,36.74,0.0,0.0,0.0,0.0,49.0,49.0,4.0,4.0,4.0,4.0,1,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44401,16,15,204,1,3.993,3.993,0.0,3.993,3.993,0.0,34.34,0.0,0.0,0.0,0.0,49.0,47.0,4.0,4.0,4.0,4.0,1,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44402,16,41,204,1,3.937,3.937,0.0,3.937,3.937,0.0,36.22,0.0,0.0,0.0,0.0,49.0,48.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44403,16,105,204,1,3.545,3.545,0.0,3.545,3.545,0.0,28.36,0.0,0.0,0.0,0.0,49.0,47.0,2.8286,2.8286,2.8286,2.8286,157,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44438,16,75,204,1,3.7761,3.7761,0.0,3.7761,3.7761,0.0,34.74,0.0,0.0,0.0,0.0,49.0,48.0,3.8714,3.8714,3.8714,3.8714,53,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44454,16,46,204,1,3.9047,3.9047,0.0,3.9047,3.9047,0.0,33.58,0.0,0.0,0.0,0.0,49.0,47.0,3.8286,3.8286,3.8286,3.8286,67,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44545,16,87,204,1,3.7308,3.7308,0.0,3.7308,3.7308,0.0,29.1,0.0,0.0,0.0,0.0,49.0,48.0,3.7833,3.7833,3.7833,3.7833,72,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44567,16,138,204,1,3.2923,3.2923,0.0,3.2923,3.2923,0.0,25.68,0.0,0.0,0.0,0.0,48.0,47.0,3.9,3.9,3.9,3.9,47,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44614,16,62,204,1,3.8391,3.8391,0.0,3.8391,3.8391,0.0,35.32,0.0,0.0,0.0,0.0,49.0,48.0,3.7714,3.7714,3.7714,3.7714,75,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44753,16,54,204,1,3.8744,3.8744,0.0,3.8744,3.8744,0.0,30.22,0.0,0.0,0.0,0.0,52.0,51.0,3.95,3.95,3.95,3.95,36,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44925,16,126,204,1,3.4256,3.4256,0.0,3.4256,3.4256,0.0,29.46,0.0,0.0,0.0,0.0,49.0,47.0,3.1857,3.1857,3.1857,3.1857,131,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44926,16,92,204,1,3.7116,3.7116,0.0,3.7116,3.7116,0.0,31.92,0.0,0.0,0.0,0.0,49.0,48.0,3.6286,3.6286,3.6286,3.6286,100,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44928,16,36,204,1,3.9442,3.9442,0.0,3.9442,3.9442,0.0,33.92,0.0,0.0,0.0,0.0,49.0,47.0,4.0,4.0,4.0,4.0,1,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44974,16,22,204,1,3.9739,3.9739,0.0,3.9739,3.9739,0.0,36.56,0.0,0.0,0.0,0.0,49.0,49.0,3.8714,3.8714,3.8714,3.8714,53,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45067,16,63,204,1,3.837,3.837,0.0,3.837,3.837,0.0,35.3,0.0,0.0,0.0,0.0,49.0,48.0,3.6143,3.6143,3.6143,3.6143,103,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45320,16,57,204,1,3.8568,3.8568,0.0,3.8568,3.8568,0.0,33.94,0.0,0.0,0.0,0.0,49.0,47.0,3.7714,3.7714,3.7714,3.7714,75,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45701,16,163,204,1,3.0093,3.0093,0.0,3.0093,3.0093,0.0,25.88,0.0,0.0,0.0,0.0,49.0,47.0,3.2143,3.2143,3.2143,3.2143,130,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45767,16,149,204,1,3.1478,3.1478,0.0,3.1478,3.1478,0.0,28.96,0.0,0.0,0.0,0.0,49.0,48.0,3.5286,3.5286,3.5286,3.5286,110,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
46448,16,126,204,1,3.4256,3.4256,0.0,3.4256,3.4256,0.0,26.72,0.0,0.0,0.0,0.0,49.0,48.0,3.0,3.0,3.0,3.0,146,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
43889,16,115,204,1,3.4826,3.4826,0.0,3.4826,3.4826,0.0,32.04,0.0,0.0,0.0,0.0,49.0,48.0,2.2286,2.2286,2.2286,2.2286,183,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
43962,16,183,204,1,2.7696,2.7696,0.0,2.7696,2.7696,0.0,25.48,0.0,0.0,0.0,0.0,49.0,49.0,1.7833,1.7833,1.7833,1.7833,191,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44057,16,90,204,1,3.7209,3.7209,0.0,3.7209,3.7209,0.0,32.0,0.0,0.0,0.0,0.0,49.0,47.0,3.6833,3.6833,3.6833,3.6833,90,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44058,16,176,204,1,2.8256,2.8256,0.0,2.8256,2.8256,0.0,24.3,0.0,0.0,0.0,0.0,49.0,47.0,2.8286,2.8286,2.8286,2.8286,157,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44087,16,182,204,1,2.7721,2.7721,0.0,2.7721,2.7721,0.0,23.84,0.0,0.0,0.0,0.0,49.0,47.0,2.4286,2.4286,2.4286,2.4286,177,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44097,16,172,204,1,2.8696,2.8696,0.0,2.8696,2.8696,0.0,26.4,0.0,0.0,0.0,0.0,49.0,48.0,2.6714,2.6714,2.6714,2.6714,163,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44237,16,187,204,1,2.6381,2.6381,0.0,2.6381,2.6381,0.0,22.16,0.0,0.0,0.0,0.0,49.0,48.0,2.2333,2.2333,2.2333,2.2333,181,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44269,16,50,204,1,3.8957,3.8957,0.0,3.8957,3.8957,0.0,35.84,0.0,0.0,0.0,0.0,49.0,49.0,3.8571,3.8571,3.8571,3.8571,61,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44284,16,13,204,1,3.9933,3.9933,0.0,3.9933,3.9933,0.0,35.94,0.0,0.0,0.0,0.0,49.0,49.0,3.95,3.95,3.95,3.95,36,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44286,16,80,204,1,3.7512,3.7512,0.0,3.7512,3.7512,0.0,32.26,0.0,0.0,0.0,0.0,49.0,47.0,3.1571,3.1571,3.1571,3.1571,133,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44288,16,113,204,1,3.4848,3.4848,0.0,3.4848,3.4848,0.0,32.06,0.0,0.0,0.0,0.0,49.0,48.0,3.7571,3.7571,3.7571,3.7571,82,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44290,16,20,204,1,3.9804,3.9804,0.0,3.9804,3.9804,0.0,36.62,0.0,0.0,0.0,0.0,49.0,49.0,3.9143,3.9143,3.9143,3.9143,42,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44291,16,181,204,1,2.7953,2.7953,0.0,2.7953,2.7953,0.0,24.04,0.0,0.0,0.0,0.0,49.0,48.0,2.1143,2.1143,2.1143,2.1143,185,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44294,16,144,204,1,3.2128,3.2128,0.0,3.2128,3.2128,0.0,25.06,0.0,0.0,0.0,0.0,49.0,48.0,3.0333,3.0333,3.0333,3.0333,144,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44296,16,173,204,1,2.8628,2.8628,0.0,2.8628,2.8628,0.0,24.62,0.0,0.0,0.0,0.0,46.0,45.0,2.8429,2.8429,2.8429,2.8429,156,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44297,16,161,204,1,3.0605,3.0605,0.0,3.0605,3.0605,0.0,26.32,0.0,0.0,0.0,0.0,49.0,47.0,2.5143,2.5143,2.5143,2.5143,174,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44298,16,22,204,1,3.9739,3.9739,0.0,3.9739,3.9739,0.0,36.56,0.0,0.0,0.0,0.0,49.0,49.0,3.9143,3.9143,3.9143,3.9143,42,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44299,16,14,204,1,3.9932,3.9932,0.0,3.9932,3.9932,0.0,35.14,0.0,0.0,0.0,0.0,49.0,47.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44300,16,50,204,1,3.8957,3.8957,0.0,3.8957,3.8957,0.0,35.84,0.0,0.0,0.0,0.0,49.0,48.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44301,16,42,204,1,3.9326,3.9326,0.0,3.9326,3.9326,0.0,36.18,0.0,0.0,0.0,0.0,49.0,48.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44302,16,35,204,1,3.9488,3.9488,0.0,3.9488,3.9488,0.0,33.96,0.0,0.0,0.0,0.0,49.0,49.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44305,16,81,204,1,3.75,3.75,0.0,3.75,3.75,0.0,34.5,0.0,0.0,0.0,0.0,49.0,49.0,3.4286,3.4286,3.4286,3.4286,116,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44307,16,140,204,1,3.2659,3.2659,0.0,3.2659,3.2659,0.0,26.78,0.0,0.0,0.0,0.0,49.0,49.0,3.2833,3.2833,3.2833,3.2833,127,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44308,16,53,204,1,3.8826,3.8826,0.0,3.8826,3.8826,0.0,35.72,0.0,0.0,0.0,0.0,49.0,48.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44322,16,43,204,1,3.9279,3.9279,0.0,3.9279,3.9279,0.0,33.78,0.0,0.0,0.0,0.0,49.0,47.0,4.0,4.0,4.0,4.0,1,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44386,16,186,204,1,2.7302,2.7302,0.0,2.7302,2.7302,0.0,23.48,0.0,0.0,0.0,0.0,49.0,48.0,2.5,2.5,2.5,2.5,175,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44388,16,197,204,1,1.9077,1.9077,0.0,1.9077,1.9077,0.0,14.88,0.0,0.0,0.0,0.0,49.0,48.0,1.3333,1.3333,1.3333,1.3333,197,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44407,16,110,204,1,3.5152,3.5152,0.0,3.5152,3.5152,0.0,32.34,0.0,0.0,0.0,0.0,49.0,49.0,3.4857,3.4857,3.4857,3.4857,113,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44408,16,111,204,1,3.5111,3.5111,0.0,3.5111,3.5111,0.0,31.6,0.0,0.0,0.0,0.0,49.0,47.0,3.1167,3.1167,3.1167,3.1167,135,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44425,16,99,204,1,3.5875,3.5875,0.0,3.5875,3.5875,0.0,28.7,0.0,0.0,0.0,0.0,49.0,48.0,3.4286,3.4286,3.4286,3.4286,116,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44426,16,76,204,1,3.7721,3.7721,0.0,3.7721,3.7721,0.0,32.44,0.0,0.0,0.0,0.0,49.0,47.0,3.6714,3.6714,3.6714,3.6714,92,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44428,16,10,204,1,3.9935,3.9935,0.0,3.9935,3.9935,0.0,36.74,0.0,0.0,0.0,0.0,49.0,48.0,4.0,4.0,4.0,4.0,1,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44501,16,72,204,1,3.7953,3.7953,0.0,3.7953,3.7953,0.0,32.64,0.0,0.0,0.0,0.0,49.0,48.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44524,16,134,204,1,3.3682,3.3682,0.0,3.3682,3.3682,0.0,29.64,0.0,0.0,0.0,0.0,49.0,48.0,2.6143,2.6143,2.6143,2.6143,169,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44552,16,169,204,1,2.919,2.919,0.0,2.919,2.919,0.0,24.52,0.0,0.0,0.0,0.0,49.0,49.0,2.85,2.85,2.85,2.85,155,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44569,16,1,204,1,4.0,4.0,0.0,4.0,4.0,0.0,36.8,0.0,0.0,0.0,0.0,49.0,49.0,3.9571,3.9571,3.9571,3.9571,24,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44639,16,166,204,1,2.95,2.95,0.0,2.95,2.95,0.0,27.14,0.0,0.0,0.0,0.0,49.0,48.0,2.7143,2.7143,2.7143,2.7143,162,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44772,16,125,204,1,3.4261,3.4261,0.0,3.4261,3.4261,0.0,31.52,0.0,0.0,0.0,0.0,49.0,48.0,3.7714,3.7714,3.7714,3.7714,75,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44850,16,73,204,1,3.7864,3.7864,0.0,3.7864,3.7864,0.0,33.32,0.0,0.0,0.0,0.0,49.0,47.0,3.7143,3.7143,3.7143,3.7143,87,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
44965,16,159,204,1,3.0692,3.0692,0.0,3.0692,3.0692,0.0,23.94,0.0,0.0,0.0,0.0,49.0,48.0,2.2333,2.2333,2.2333,2.2333,181,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45268,16,175,204,1,2.8273,2.8273,0.0,2.8273,2.8273,0.0,24.88,0.0,0.0,0.0,0.0,49.0,48.0,2.9714,2.9714,2.9714,2.9714,149,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45285,16,79,204,1,3.755,3.755,0.0,3.755,3.755,0.0,30.04,0.0,0.0,0.0,0.0,49.0,48.0,3.7833,3.7833,3.7833,3.7833,72,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45401,16,170,204,1,2.9093,2.9093,0.0,2.9093,2.9093,0.0,25.02,0.0,0.0,0.0,0.0,49.0,49.0,3.0143,3.0143,3.0143,3.0143,145,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45662,16,65,204,1,3.8279,3.8279,0.0,3.8279,3.8279,0.0,32.92,0.0,0.0,0.0,0.0,49.0,47.0,3.7143,3.7143,3.7143,3.7143,87,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45669,16,27,204,1,3.9667,3.9667,0.0,3.9667,3.9667,0.0,35.7,0.0,0.0,0.0,0.0,49.0,48.0,3.95,3.95,3.95,3.95,36,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45718,16,179,204,1,2.8,2.8,0.0,2.8,2.8,0.0,24.08,0.0,0.0,0.0,0.0,49.0,48.0,1.5714,1.5714,1.5714,1.5714,193,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45719,16,117,204,1,3.4591,3.4591,0.0,3.4591,3.4591,0.0,30.44,0.0,0.0,0.0,0.0,49.0,48.0,2.3571,2.3571,2.3571,2.3571,179,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
45727,16,58,204,1,3.8558,3.8558,0.0,3.8558,3.8558,0.0,33.16,0.0,0.0,0.0,0.0,49.0,47.0,3.8571,3.8571,3.8571,3.8571,61,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
46067,16,200,204,1,1.5614,1.5614,0.0,1.5614,1.5614,0.0,13.74,0.0,0.0,0.0,0.0,49.0,48.0,1.34,1.34,1.34,1.34,196,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
46385,16,95,204,1,3.6674,3.6674,0.0,3.6674,3.6674,0.0,31.54,0.0,0.0,0.0,0.0,49.0,49.0,3.3857,3.3857,3.3857,3.3857,122,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
46488,16,165,204,1,2.9591,2.9591,0.0,2.9591,2.9591,0.0,26.04,0.0,0.0,0.0,0.0,49.0,48.0,3.4,3.4,3.4,3.4,120,203,7.0,7.0,2025-2026,2026-02-22T00:23:44.934264
46514,16,0,0,1,1.6882,1.6882,0.0,1.6882,1.6882,0.0,11.48,0.0,0.0,0.0,0.0,42.0,41.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-2026,2026-02-22T00:23:44.934264
