StudentID,SchoolCode,ClassRank,ClassSize,ClassRank1012,GPA_CumulativeAcademic,GPA_CumulativeTotal,GPA_CumulativeAcademic1012,GPA_CumulativeAcademicNonWeighted,GPA_CumulativeTotalNonWeighted,GPA_CumulativeAcademic1012NonWeighted,GradePointsCumulative,GPA_UC_Preliminary,GPA_CSU_Preliminary,GPA_CumulativeCitizenship,GPA_GradeReportingCitizenship,CreditsAttempted,CreditsCompleted,GPA_GradeReportingAcademic,GPA_GradeReportingTotal,GPA_GradeReportingAcademicNonWeighted,GPA_GradeReportingTotalNonWeighted,GradeReportingClassRank,GradeReportingClassSize,GradeReportingCreditsAttempted,GradeReportingCreditsCompleted,AcademicYear,ExtractedAt
44091,16,53,195,1,3.8847,3.8847,0.0,3.8847,3.8847,0.0,45.84,0.0,0.0,0.0,0.0,63.0,63.0,3.7286,3.7286,3.7286,3.7286,75,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44093,16,0,0,1,3.8763,3.8763,0.0,3.8763,3.8763,0.0,29.46,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2024-2025,2026-02-22T00:22:24.545336
44175,16,109,195,1,3.4623,3.4623,0.0,3.4623,3.4623,0.0,36.7,0.0,0.0,0.0,0.0,63.0,63.0,3.1167,3.1167,3.1167,3.1167,126,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44176,16,44,195,1,3.93,3.93,0.0,3.93,3.93,0.0,47.16,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44277,16,179,195,1,2.2471,2.2471,0.0,2.2471,2.2471,0.0,22.92,0.0,0.0,0.0,0.0,66.0,64.0,1.2667,1.2667,1.2667,1.2667,183,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44281,16,180,195,1,2.2019,2.2019,0.0,2.2019,2.2019,0.0,22.9,0.0,0.0,0.0,0.0,66.0,66.0,0.8333,0.8333,0.8333,0.8333,189,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44525,16,50,195,1,3.9033,3.9033,0.0,3.9033,3.9033,0.0,46.84,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44534,16,95,195,1,3.6317,3.6317,0.0,3.6317,3.6317,0.0,43.58,0.0,0.0,0.0,0.0,63.0,63.0,3.2857,3.2857,3.2857,3.2857,118,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44535,16,86,195,1,3.7203,3.7203,0.0,3.7203,3.7203,0.0,43.9,0.0,0.0,0.0,0.0,63.0,63.0,3.6143,3.6143,3.6143,3.6143,88,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44561,16,188,195,1,1.6528,1.6528,0.0,1.6528,1.6528,0.0,17.52,0.0,0.0,0.0,0.0,63.0,63.0,0.55,0.55,0.55,0.55,191,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44632,16,129,195,1,3.2352,3.2352,0.0,3.2352,3.2352,0.0,34.94,0.0,0.0,0.0,0.0,67.0,67.0,2.7833,2.7833,2.7833,2.7833,143,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44969,16,98,195,1,3.5915,3.5915,0.0,3.5915,3.5915,0.0,42.38,0.0,0.0,0.0,0.0,63.0,63.0,3.4714,3.4714,3.4714,3.4714,108,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
45704,16,156,195,1,2.7132,2.7132,0.0,2.7132,2.7132,0.0,28.76,0.0,0.0,0.0,0.0,63.0,63.0,1.7167,1.7167,1.7167,1.7167,174,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
45984,16,58,195,1,3.8712,3.8712,0.0,3.8712,3.8712,0.0,45.68,0.0,0.0,0.0,0.0,63.0,63.0,3.7143,3.7143,3.7143,3.7143,79,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43555,16,167,195,1,2.5273,2.5273,0.0,2.5273,2.5273,0.0,27.8,0.0,0.0,0.0,0.0,63.0,63.0,2.7833,2.7833,2.7833,2.7833,143,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43577,16,125,195,1,3.2925,3.2925,0.0,3.2925,3.2925,0.0,34.9,0.0,0.0,0.0,0.0,63.0,63.0,2.7833,2.7833,2.7833,2.7833,143,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43578,16,111,195,1,3.4418,3.4418,0.0,3.4418,3.4418,0.0,37.86,0.0,0.0,0.0,0.0,63.0,63.0,2.8833,2.8833,2.8833,2.8833,137,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43690,16,1,195,1,4.0,4.0,0.0,4.0,4.0,0.0,47.2,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43691,16,1,195,1,4.0,4.0,0.0,4.0,4.0,0.0,47.2,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43695,16,1,195,1,4.0,4.0,0.0,4.0,4.0,0.0,43.2,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43703,16,72,195,1,3.79,3.79,0.0,3.79,3.79,0.0,45.48,0.0,0.0,0.0,0.0,63.0,63.0,3.4857,3.4857,3.4857,3.4857,105,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43812,16,159,195,1,2.6672,2.6672,0.0,2.6672,2.6672,0.0,30.94,0.0,0.0,0.0,0.0,63.0,63.0,2.7714,2.7714,2.7714,2.7714,147,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43931,16,68,195,1,3.8133,3.8133,0.0,3.8133,3.8133,0.0,45.76,0.0,0.0,0.0,0.0,63.0,63.0,3.8286,3.8286,3.8286,3.8286,66,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43934,16,52,195,1,3.9017,3.9017,0.0,3.9017,3.9017,0.0,46.04,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43936,16,42,195,1,3.9433,3.9433,0.0,3.9433,3.9433,0.0,47.32,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43941,16,41,195,1,3.945,3.945,0.0,3.945,3.945,0.0,47.34,0.0,0.0,0.0,0.0,63.0,63.0,3.8714,3.8714,3.8714,3.8714,57,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43944,16,55,195,1,3.8817,3.8817,0.0,3.8817,3.8817,0.0,46.58,0.0,0.0,0.0,0.0,63.0,63.0,3.6286,3.6286,3.6286,3.6286,85,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43945,16,33,195,1,3.955,3.955,0.0,3.955,3.955,0.0,47.46,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43946,16,13,195,1,3.995,3.995,0.0,3.995,3.995,0.0,47.94,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43947,16,76,195,1,3.778,3.778,0.0,3.778,3.778,0.0,44.58,0.0,0.0,0.0,0.0,63.0,63.0,3.7143,3.7143,3.7143,3.7143,79,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43949,16,25,195,1,3.98,3.98,0.0,3.98,3.98,0.0,47.76,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43952,16,47,195,1,3.9237,3.9237,0.0,3.9237,3.9237,0.0,46.3,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43956,16,43,195,1,3.9424,3.9424,0.0,3.9424,3.9424,0.0,46.52,0.0,0.0,0.0,0.0,63.0,63.0,3.9143,3.9143,3.9143,3.9143,49,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43959,16,172,195,1,2.4237,2.4237,0.0,2.4237,2.4237,0.0,28.6,0.0,0.0,0.0,0.0,63.0,63.0,1.5143,1.5143,1.5143,1.5143,180,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43965,16,89,195,1,3.7133,3.7133,0.0,3.7133,3.7133,0.0,44.56,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43967,16,29,195,1,3.9695,3.9695,0.0,3.9695,3.9695,0.0,46.84,0.0,0.0,0.0,0.0,63.0,63.0,3.9143,3.9143,3.9143,3.9143,49,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43970,16,126,195,1,3.2783,3.2783,0.0,3.2783,3.2783,0.0,39.34,0.0,0.0,0.0,0.0,63.0,63.0,2.8,2.8,2.8,2.8,142,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43971,16,85,195,1,3.725,3.725,0.0,3.725,3.725,0.0,44.7,0.0,0.0,0.0,0.0,63.0,63.0,3.8286,3.8286,3.8286,3.8286,66,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43995,16,17,195,1,3.99,3.99,0.0,3.99,3.99,0.0,47.88,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44025,16,64,195,1,3.8474,3.8474,0.0,3.8474,3.8474,0.0,43.86,0.0,0.0,0.0,0.0,63.0,63.0,3.95,3.95,3.95,3.95,47,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44028,16,122,195,1,3.3,3.3,0.0,3.3,3.3,0.0,38.94,0.0,0.0,0.0,0.0,63.0,63.0,3.0429,3.0429,3.0429,3.0429,131,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44032,16,100,195,1,3.5864,3.5864,0.0,3.5864,3.5864,0.0,42.32,0.0,0.0,0.0,0.0,63.0,63.0,3.5286,3.5286,3.5286,3.5286,96,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44037,16,134,195,1,3.1241,3.1241,0.0,3.1241,3.1241,0.0,33.74,0.0,0.0,0.0,0.0,63.0,63.0,2.7833,2.7833,2.7833,2.7833,143,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44038,16,158,195,1,2.6852,2.6852,0.0,2.6852,2.6852,0.0,29.0,0.0,0.0,0.0,0.0,63.0,63.0,2.8833,2.8833,2.8833,2.8833,137,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44051,16,144,195,1,2.914,2.914,0.0,2.914,2.914,0.0,33.22,0.0,0.0,0.0,0.0,63.0,63.0,2.8833,2.8833,2.8833,2.8833,137,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44053,16,24,195,1,3.9825,3.9825,0.0,3.9825,3.9825,0.0,45.4,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44055,16,118,195,1,3.3322,3.3322,0.0,3.3322,3.3322,0.0,39.32,0.0,0.0,0.0,0.0,63.0,63.0,3.1,3.1,3.1,3.1,127,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44108,16,17,195,1,3.99,3.99,0.0,3.99,3.99,0.0,47.88,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44145,16,28,195,1,3.975,3.975,0.0,3.975,3.975,0.0,47.7,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44169,16,78,195,1,3.775,3.775,0.0,3.775,3.775,0.0,45.3,0.0,0.0,0.0,0.0,63.0,63.0,3.4143,3.4143,3.4143,3.4143,111,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44193,16,155,195,1,2.7271,2.7271,0.0,2.7271,2.7271,0.0,32.18,0.0,0.0,0.0,0.0,63.0,63.0,1.9857,1.9857,1.9857,1.9857,170,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44210,16,49,195,1,3.9117,3.9117,0.0,3.9117,3.9117,0.0,46.94,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44235,16,65,195,1,3.83,3.83,0.0,3.83,3.83,0.0,45.96,0.0,0.0,0.0,0.0,63.0,63.0,3.6857,3.6857,3.6857,3.6857,82,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44541,16,149,195,1,2.8133,2.8133,0.0,2.8133,2.8133,0.0,33.76,0.0,0.0,0.0,0.0,63.0,63.0,2.4857,2.4857,2.4857,2.4857,157,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44651,16,105,195,1,3.5067,3.5067,0.0,3.5067,3.5067,0.0,42.08,0.0,0.0,0.0,0.0,63.0,63.0,3.5714,3.5714,3.5714,3.5714,93,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44861,16,70,195,1,3.7947,3.7947,0.0,3.7947,3.7947,0.0,43.26,0.0,0.0,0.0,0.0,63.0,63.0,3.95,3.95,3.95,3.95,47,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
44986,16,80,195,1,3.7583,3.7583,0.0,3.7583,3.7583,0.0,45.1,0.0,0.0,0.0,0.0,63.0,63.0,3.4857,3.4857,3.4857,3.4857,105,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
45088,16,183,195,1,2.0216,2.0216,0.0,2.0216,2.0216,0.0,20.62,0.0,0.0,0.0,0.0,63.0,63.0,1.6833,1.6833,1.6833,1.6833,175,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
45730,16,166,195,1,2.5596,2.5596,0.0,2.5596,2.5596,0.0,26.62,0.0,0.0,0.0,0.0,63.0,63.0,2.2167,2.2167,2.2167,2.2167,165,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
45754,16,178,195,1,2.3036,2.3036,0.0,2.3036,2.3036,0.0,25.34,0.0,0.0,0.0,0.0,63.0,63.0,2.0667,2.0667,2.0667,2.0667,168,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
45761,16,116,195,1,3.395,3.395,0.0,3.395,3.395,0.0,40.74,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
46060,16,87,195,1,3.72,3.72,0.0,3.72,3.72,0.0,44.64,0.0,0.0,0.0,0.0,63.0,63.0,3.3429,3.3429,3.3429,3.3429,112,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
46096,16,145,195,1,2.9113,2.9113,0.0,2.9113,2.9113,0.0,30.86,0.0,0.0,0.0,0.0,63.0,63.0,3.3333,3.3333,3.3333,3.3333,113,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
46112,16,0,0,1,3.7821,3.7821,0.0,3.7821,3.7821,0.0,29.5,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2024-2025,2026-02-22T00:22:24.545336
43675,16,14,195,1,3.9949,3.9949,0.0,3.9949,3.9949,0.0,47.14,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43683,16,192,195,1,1.408,1.408,0.0,1.408,1.408,0.0,14.08,0.0,0.0,0.0,0.0,63.0,56.0,1.1,1.1,1.1,1.1,186,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43686,16,14,195,1,3.9949,3.9949,0.0,3.9949,3.9949,0.0,47.14,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43736,16,0,0,1,2.0719,2.0719,0.0,2.0719,2.0719,0.0,13.26,0.0,0.0,0.0,0.0,45.0,38.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2024-2025,2026-02-22T00:22:24.545336
43737,16,119,195,1,3.3283,3.3283,0.0,3.3283,3.3283,0.0,39.94,0.0,0.0,0.0,0.0,63.0,63.0,3.5143,3.5143,3.5143,3.5143,103,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43885,16,26,195,1,3.9797,3.9797,0.0,3.9797,3.9797,0.0,46.96,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43887,16,143,195,1,2.9271,2.9271,0.0,2.9271,2.9271,0.0,34.54,0.0,0.0,0.0,0.0,63.0,63.0,2.8714,2.8714,2.8714,2.8714,140,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43893,16,31,195,1,3.9678,3.9678,0.0,3.9678,3.9678,0.0,46.82,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43902,16,0,0,1,3.9923,3.9923,0.0,3.9923,3.9923,0.0,31.14,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2024-2025,2026-02-22T00:22:24.545336
43905,16,107,195,1,3.4898,3.4898,0.0,3.4898,3.4898,0.0,41.18,0.0,0.0,0.0,0.0,63.0,63.0,3.3286,3.3286,3.3286,3.3286,116,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43913,16,91,195,1,3.6763,3.6763,0.0,3.6763,3.6763,0.0,43.38,0.0,0.0,0.0,0.0,63.0,63.0,3.5714,3.5714,3.5714,3.5714,93,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43914,16,39,195,1,3.9492,3.9492,0.0,3.9492,3.9492,0.0,46.6,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43920,16,115,195,1,3.3966,3.3966,0.0,3.3966,3.3966,0.0,40.08,0.0,0.0,0.0,0.0,63.0,63.0,3.2857,3.2857,3.2857,3.2857,118,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43922,16,150,195,1,2.8089,2.8089,0.0,2.8089,2.8089,0.0,31.46,0.0,0.0,0.0,0.0,63.0,63.0,3.1857,3.1857,3.1857,3.1857,125,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43928,16,138,195,1,3.0396,3.0396,0.0,3.0396,3.0396,0.0,32.22,0.0,0.0,0.0,0.0,63.0,62.0,3.6667,3.6667,3.6667,3.6667,84,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43929,16,61,195,1,3.8533,3.8533,0.0,3.8533,3.8533,0.0,46.24,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43930,16,76,195,1,3.778,3.778,0.0,3.778,3.778,0.0,44.58,0.0,0.0,0.0,0.0,63.0,63.0,3.2857,3.2857,3.2857,3.2857,118,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43935,16,57,195,1,3.88,3.88,0.0,3.88,3.88,0.0,46.56,0.0,0.0,0.0,0.0,63.0,63.0,3.7286,3.7286,3.7286,3.7286,75,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43937,16,1,195,1,4.0,4.0,0.0,4.0,4.0,0.0,48.0,0.0,0.0,0.0,0.0,63.0,63.0,4.0,4.0,4.0,4.0,1,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43948,16,40,195,1,3.9483,3.9483,0.0,3.9483,3.9483,0.0,47.38,0.0,0.0,0.0,0.0,63.0,63.0,3.9,3.9,3.9,3.9,53,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43953,16,140,195,1,3.0068,3.0068,0.0,3.0068,3.0068,0.0,35.48,0.0,0.0,0.0,0.0,63.0,63.0,2.5857,2.5857,2.5857,2.5857,153,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43986,16,19,195,1,3.9898,3.9898,0.0,3.9898,3.9898,0.0,47.08,0.0,0.0,0.0,0.0,63.0,63.0,3.9571,3.9571,3.9571,3.9571,32,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43987,16,132,195,1,3.14,3.14,0.0,3.14,3.14,0.0,37.68,0.0,0.0,0.0,0.0,63.0,63.0,2.8714,2.8714,2.8714,2.8714,140,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43991,16,60,195,1,3.865,3.865,0.0,3.865,3.865,0.0,46.38,0.0,0.0,0.0,0.0,63.0,63.0,3.7714,3.7714,3.7714,3.7714,71,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43996,16,75,195,1,3.7881,3.7881,0.0,3.7881,3.7881,0.0,44.7,0.0,0.0,0.0,0.0,63.0,63.0,3.7286,3.7286,3.7286,3.7286,75,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
43998,16,160,195,1,2.6643,2.6643,0.0,2.6643,2.6643,0.0,29.84,0.0,0.0,0.0,0.0,63.0,62.0,2.65,2.65,2.65,2.65,151,194,7.0,7.0,2024-2025,2026-02-22T00:22:24.545336
