StudentID,AcademicYear,ExtractedAt,SchoolCode,CourseID,CourseTitle,Period,SectionNumber,TeacherNumber,MP_PrimaryStaffID,MP_Hours,MP_AttendanceBasedGradesIndicator,MP_MarkingPeriod,MP_Mark,MP_Credit,MP_Comment1Code,MP_Comment2Code,MP_Comment3Code,MP_CitizenshipCode,MP_WorkHabitsCode,MP_TotalAbsences,MP_TotalTardies,MP_TotalDaysEnrolled,MP_TotalDaysPresent,MP_TotalExcusedAbsences,MP_TotalUnExcusedAbsences,MP_TotalDaysOfSuspension
42004,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1013,110,0,0.0,,1,A,1.0,,,,S,,0,0,24,24,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1013,110,0,0.0,,2,A,1.0,,1,,S,,0,0,58,58,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1013,110,0,0.0,,3,A,1.0,,,,S,,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1013,110,0,0.0,,4,A,1.0,,3,,S,S,0,0,59,59,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1013,110,0,0.0,,5,A,1.0,,,,S,S,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1013,110,0,0.0,,6,A,1.0,5,,,S,S,0,0,63,63,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000327,CC Algebra 1,2,5002,263,0,0.0,,1,A,1.0,R4,,,S,S,0,0,24,24,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000327,CC Algebra 1,2,5002,263,0,0.0,,2,A,1.0,R4,,,S,S,0,0,58,58,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000327,CC Algebra 1,2,5002,263,0,0.0,,3,A,1.0,,,,,,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000327,CC Algebra 1,2,5002,263,0,0.0,,4,A,1.0,0,,,S,S,0,0,59,59,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000327,CC Algebra 1,2,5002,263,0,0.0,,5,A,1.0,,,,,,1,0,30,29,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000327,CC Algebra 1,2,5002,263,0,0.0,,6,A,1.0,0,,,S,S,1,0,63,62,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,3,3050,469,0,0.0,,1,A,1.0,R5,,,S,S,0,0,24,24,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,3,3050,469,0,0.0,,2,A,1.0,R5,,,S,S,0,0,58,58,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,3,3050,469,0,0.0,,3,A,1.0,,,,S,S,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,3,3050,469,0,0.0,,4,A,1.0,F,,,S,S,0,0,59,59,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,3,3050,469,0,0.0,,5,A,1.0,F,,,S,S,1,0,30,29,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,3,3050,469,0,0.0,,6,A,1.0,F,,,S,S,1,0,63,62,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,4,4007,8,0,0.0,,1,A,1.0,1,,,S,S,0,0,24,24,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,4,4007,8,0,0.0,,2,A,1.0,1,,,S,S,0,0,58,58,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,4,4007,8,0,0.0,,3,A,1.0,1,,,S,S,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,4,4007,8,0,0.0,,4,A,1.0,1,,,S,S,0,0,59,59,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,4,4007,8,0,0.0,,5,A,1.0,1,,,S,S,1,0,30,29,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,4,4007,8,0,0.0,,6,A,1.0,1,,,S,S,1,0,63,62,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,5,6038,177,0,0.0,,1,A,0.0,,,,S,,0,0,24,24,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,5,6038,177,0,0.0,,2,A,0.0,R4,,,S,,0,0,58,58,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,5,6038,177,0,0.0,,3,A,0.0,,,,S,,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,5,6038,177,0,0.0,,4,A,0.0,0,,,S,S,0,0,59,59,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,5,6038,177,0,0.0,,5,A,0.0,,,,S,,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,5,6038,177,0,0.0,,6,A,0.0,,,,S,S,0,0,63,63,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,6,6039,167,0,0.0,,1,A,1.0,R4,,,S,S,0,0,24,24,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,6,6039,167,0,0.0,,2,A,1.0,R4,,,S,S,0,0,58,58,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,6,6039,167,0,0.0,,3,A,1.0,R4,,,S,S,0,0,30,30,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,6,6039,167,0,0.0,,4,A,1.0,1,,,S,S,0,0,59,59,0,0,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,6,6039,167,0,0.0,,5,A,1.0,1,,,S,S,1,0,30,29,0,1,0
42004,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,6,6039,167,0,0.0,,6,A,1.0,1,,,S,S,1,0,63,62,0,1,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,1,1046,8,0,0.0,,1,C,1.0,0,,,S,S,0,0,24,24,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,1,1046,8,0,0.0,,2,B,1.0,L,,,S,,1,0,58,55,3,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,1,1046,8,0,0.0,,3,D,1.0,1,,,S,S,8,0,30,20,7,3,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,1,1046,8,0,0.0,,4,NM,1.0,,,,S,N,17,0,59,40,14,5,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,1,1046,8,0,0.0,,5,D-,1.0,C,,,S,N,2,0,30,28,2,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000509,Spanish 1B,1,1046,8,0,0.0,,6,D-,1.0,U,,,S,S,6,0,63,56,7,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,2,2020,110,0,0.0,,1,C,1.0,,,,S,,0,0,24,24,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,2,2020,110,0,0.0,,2,C-,1.0,,N,,S,,2,0,58,56,1,1,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,2,2020,110,0,0.0,,3,NM,1.0,Y,,,S,,11,0,30,17,6,7,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,2,2020,110,0,0.0,,4,NM,1.0,,L,,S,N,18,0,59,39,13,7,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,2,2020,110,0,0.0,,5,F,1.0,C,L,,S,S,2,0,30,28,2,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,2,2020,110,0,0.0,,6,NM,1.0,L,,,S,U,4,0,63,58,5,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,3,3051,263,0,0.0,,1,C,1.0,4,,,S,S,0,0,24,24,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,3,3051,263,0,0.0,,2,NM,1.0,R7,,,S,N,1,0,58,55,3,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,3,3051,263,0,0.0,,3,NM,1.0,,,,,,9,0,30,19,6,5,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,3,3051,263,0,0.0,,4,NM,1.0,U,,,S,N,14,0,59,43,9,7,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,3,3051,263,0,0.0,,5,F,1.0,C,M2,U,,,2,0,30,28,2,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,3,3051,263,0,0.0,,6,D-,1.0,4,,,S,S,4,0,63,57,6,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,4,4055,469,0,0.0,,1,B,1.0,R4,,,S,S,0,0,24,24,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,4,4055,469,0,0.0,,2,C,1.0,U,,,S,S,0,0,58,55,3,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,4,4055,469,0,0.0,,3,NM,1.0,,,,S,S,9,0,30,18,9,3,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,4,4055,469,0,0.0,,4,NM,1.0,F,,,S,S,17,0,59,39,14,6,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,4,4055,469,0,0.0,,5,A-,1.0,F,,,S,S,0,0,30,30,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000803,Art,4,4055,469,0,0.0,,6,B,1.0,F,,,S,S,2,0,63,59,4,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,5,5029,144,0,0.0,,1,D+,1.0,U,,,S,N,0,0,24,24,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,5,5029,144,0,0.0,,2,C,1.0,D,,,S,S,1,0,58,56,2,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,5,5029,144,0,0.0,,3,NM,1.0,R1,,,S,N,9,0,30,20,5,5,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,5,5029,144,0,0.0,,4,NM,1.0,R1,,,S,U,16,0,59,42,8,9,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,5,5029,144,0,0.0,,5,D,1.0,C,,,S,N,4,0,30,26,2,2,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000403,Lang Arts 8,5,5029,144,0,0.0,,6,D+,1.0,C,,,S,N,7,0,63,55,6,2,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,6,6029,144,0,0.0,,1,D-,1.0,U,,,S,N,0,0,24,24,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,6,6029,144,0,0.0,,2,NM,1.0,R1,,,S,S,0,0,58,58,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,6,6029,144,0,0.0,,3,NM,1.0,R1,,,S,N,10,0,30,18,7,5,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,6,6029,144,0,0.0,,4,NM,1.0,R1,,,S,U,13,0,59,44,9,6,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,6,6029,144,0,0.0,,5,D,1.0,C,,,S,N,0,0,30,30,0,0,0
42043,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,6,6029,144,0,0.0,,6,D,1.0,U,C,,S,N,2,0,63,60,3,0,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1030,60,0,0.0,,1,B-,1.0,2,,,S,S,5,0,24,19,0,5,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1030,60,0,0.0,,2,B+,1.0,9,,,S,S,5,0,58,53,0,5,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1030,60,0,0.0,,3,C,1.0,0,,,S,S,4,0,30,26,0,4,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1030,60,0,0.0,,4,C,1.0,9,,,S,S,4,0,59,55,0,4,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1030,60,0,0.0,,5,B-,1.0,,,,S,S,0,0,30,30,0,0,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000103,Science 8,1,1030,60,0,0.0,,6,B-,1.0,9,,,S,S,2,0,63,61,2,0,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,2,2034,259,0,0.0,,1,D,1.0,R1,,,S,N,8,0,24,16,0,8,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,2,2034,259,0,0.0,,2,D,1.0,R1,,,S,N,10,0,58,48,0,10,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,2,2034,259,0,0.0,,3,F,1.0,U,,,S,N,5,0,30,25,0,5,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,2,2034,259,0,0.0,,4,D-,1.0,4,U,,S,N,5,0,59,54,0,5,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,2,2034,259,0,0.0,,5,C-,1.0,U,,,S,S,0,0,30,30,0,0,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000325,CC Math 8,2,2034,259,0,0.0,,6,D,1.0,6,F,,S,N,2,0,63,61,2,0,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,3,3036,177,0,0.0,,1,F,0.0,,,,S,,4,0,24,20,0,4,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,3,3036,177,0,0.0,,2,F,0.0,,R1,,S,,4,0,58,54,0,4,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,3,3036,177,0,0.0,,3,F,0.0,,,,S,,3,0,30,27,0,3,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,3,3036,177,0,0.0,,4,F,0.0,L,,,S,S,3,0,59,56,0,3,0
42052,2020-2021,2026-02-22T00:16:11.825534,16,000203,Social St. 8,3,3036,177,0,0.0,,5,F,0.0,U,,,S,,0,0,30,30,0,0,0
